onset	duration	trial_type_a	trial_type_b
0.5	3	CR	CpH
4.0	3	CR	CpF
7.5	3	Hit	HpH
11.0	3	NR	NRpX
14.5	3	CR	CpF
18.0	3	Hit	HpF
21.5	3	FA	FpH
25.0	3	CR	CpH
28.5	3	FA	FpH
32.0	3	FA	FpF
35.5	3	Hit	HpH
39.0	3	Hit	HpH
42.5	3	Hit	HpH
46.0	3	Hit	HpH
49.5	3	CR	CpF
53.0	3	CR	CpH
56.5	3	Miss	MpF
60.0	3	Hit	HpF
63.5	3	Hit	HpF
67.0	3	Hit	HpH
70.5	3	FA	FpH
74.0	3	CR	CpH
77.5	3	CR	CpH
81.0	3	NR	NRpX
84.5	3	CR	CpH
88.0	3	Hit	HpH
91.5	3	FA	FpH
95.0	3	Miss	MpH
98.5	3	FA	FpH
102.0	3	FA	FpH
105.5	3	FA	FpF
109.0	3	CR	CpF
112.5	3	CR	CpH
116.0	3	CR	CpH
119.5	3	FA	NRpX
123.0	3	Hit	HpH
126.5	3	Hit	HpF
130.0	3	Hit	HpH
133.5	3	Hit	HpH
137.0	3	Hit	HpF
140.5	3	Miss	MpH
144.0	3	Hit	HpH
147.5	3	CR	CpH
151.0	3	Miss	MpH
154.5	3	Hit	HpF
158.0	3	Hit	HpH
161.5	3	NR	NRpX
165.0	3	Hit	HpF
168.5	3	FA	FpH
172.0	3	CR	CpF
175.5	3	Hit	HpH
179.0	3	Hit	HpH
182.5	3	CR	CpH
186.0	3	Miss	MpH
189.5	3	Hit	HpH
193.0	3	Hit	HpH
196.5	3	CR	CpH
200.0	3	FA	FpF
203.5	3	FA	FpH
207.0	3	FA	FpH
210.5	3	FA	FpF
214.0	3	Hit	HpH
217.5	3	FA	FpH
221.0	3	FA	FpF
224.5	3	Miss	MpF
228.0	3	Hit	HpH
231.5	3	FA	FpF
235.0	3	Hit	HpH
238.5	3	NR	NRpX
242.0	3	Hit	HpH
245.5	3	NR	NRpX
249.0	3	Hit	HpF
252.5	3	CR	CpH
256.0	3	Hit	HpH
259.5	3	Hit	HpF
263.0	3	Miss	MpF
266.5	3	Hit	HpH
270.0	3	FA	FpF
273.5	3	Hit	HpH
277.0	3	NR	NRpX
280.5	3	CR	CpF
284.0	3	FA	FpF
287.5	3	CR	CpH
291.0	3	FA	FpH
294.5	3	Hit	HpH
298.0	3	FA	FpF
301.5	3	FA	FpH
305.0	3	Hit	HpH
308.5	3	Hit	HpH
312.0	3	CR	CpH
315.5	3	Miss	MpH
319.0	3	Hit	HpF
322.5	3	FA	FpH
326.0	3	FA	FpF
329.5	3	FA	FpF
333.0	3	CR	CpH
336.5	3	Hit	HpH
340.0	3	Hit	HpF
343.5	3	Hit	HpF
347.0	3	FA	FpH
350.5	3	CR	CpH
354.0	3	NR	NRpX
357.5	3	FA	NRpX
361.0	3	CR	CpH
364.5	3	Hit	HpH
368.0	3	NR	NRpX
371.5	3	CR	CpH
375.0	3	CR	CpH
